timestamp,market_slug,token_id,entry_price,exit_price,size,pnl,internal_result,exit_reason,official_result
1771386300,btc-updown-15m-1771385400,71253989932161658019584544338349243336163525024405348409049586494139620758927,67470.42946611502,67591.485465,5.667072362831941,-5.667072362831941,LOSS,MARKET_EXPIRY,PAPER
1771387200,btc-updown-15m-1771386300,10687515197968337508726640376732189772172525117039693015379618354064164407496,67556.1383234342,67589.56050071372,5.41327891312657,-5.41327891312657,LOSS,MARKET_EXPIRY,PAPER
1771387253,eth-updown-15m-1771386300,92898156653172982104805603523773676133035231645733989001956153413532459515372,1996.725687725,1996.4282513672597,11.653824951358304,16.77013834463756,WIN,MARKET_EXPIRY,PAPER
1771388100,btc-updown-15m-1771387200,104515491124626316281677767393510287319988337742430841624316917488947814719392,67556.37137400518,67524.65464862967,11.427267011019472,9.349582099925021,WIN,MARKET_EXPIRY,PAPER
1771388192,eth-updown-15m-1771387200,40980064536674270742520319241406807857043207608555633501773767537618949203776,1996.2418887796,1997.1084274926693,11.639903115807872,-11.639903115807872,LOSS,MARKET_EXPIRY,PAPER
1771389023,eth-updown-15m-1771388100,109496518806739448833243799317771088332064974592087748835136742501450833874968,1996.6390277262424,1995.803024,11.595396396195415,13.075659765922492,WIN,MARKET_EXPIRY,PAPER
1771389024,btc-updown-15m-1771388100,51371321985823572253361539591387858460490542676422130400172975153637865046628,67491.11706273413,67636.2985432307,11.742785708462375,-11.742785708462375,LOSS,MARKET_EXPIRY,PAPER
1771389541,btc-updown-15m-1771389000,101724421893687712806618595179303005063491991753041560665510510902685448228836,67602.99130364576,67680.88518208197,11.604551611258415,-0.95190227134918,LOSS,HARD_STOP,PAPER
